date,text,url,timestamp,time_difference
2018-06-14T16:55:27Z,"Сборная России с победы стартовала на домашнем чемпионате мира по футболу. В первом матче подопечные Станислава Черчесова разгромили команду Саудовской Аравии со счетом 5:0. Россияне активно начали встречу, взяв мяч под свой контроль. Счет в матче был открыт уже на 12-й минуте. В ворота Саудовской Аравии с передачи Александра Головина забил Юрий Газинский. В концовке первого тайма россияне удвоили преимущество. Голом отметился Денис Черышев, вышедший на замену вместо Алана Дзагоева, который получил серьезную травму. Во втором тайме рисунок игры не изменился. Россияне по-прежнему владели преимуществом, а противник отвечал редкими контратаками. На 71-й минуте третий мяч в ворота саудитов отправил Артем Дзюба. Четвертый мяч забил Денис Черышев, оформивший дубль. Уже в концовке встречи Александр Головин отправил пятый мяч в ворота Саудовской Аравии, установив окончательный счет. Последний раз сборная России побеждала на чемпионатах мира 16 лет назад. 5 июня 2002 года команда Олега Романцева переиграла сборную Туниса со счетом 2:0. Чемпионат мира по футболу проходит с 14 июня по 15 июля в 11 городах России — Москве, Санкт-Петербурге, Казани, Калининграде, Волгограде, Нижнем Новгороде, Самаре, Саранске, Ростове-на-Дону, Екатеринбурге и Сочи. Подписывайтесь на наш канал «Известия СПОРТ» в Twitter",https://iz.ru/755595/2018-06-14/rossiia-razgromila-saudovskuiu-araviiu-v-pervom-matche-chm-2018-po-futbolu,2018-06-14 16:55:27,0
2018-06-14T14:55:09Z,"Президент России Владимир Путин поприветствовал болельщиков чемпионата мира по футболу на церемонии открытия турнира в московских «Лужниках». Он отметил, что страна ответственно готовилась к данному событию.  «Желаю всем командам успеха, а болельщикам —незабываемых впечатлений. Добро пожаловать в Россию!» — сказал президент. Открылся ЧМ-2018 песней Angels, которую исполнили Аида Гарифуллина и Робби Уильямс. Во время исполнения композиции на поле были вынесены флаги всех 32 стран — участниц турнира. ЧМ пройдет в 11 городах страны и продлится до 15 июля. В первом матче турнира сыграют сборные России и Саудовской Аравии. 14 июня Путин на встрече с наследным принцем Саудовской Аравии Мухаммедом бен Салманом Аль Саудом пошутил, что не станет желать футбольной сборной его страны успехов. ",https://iz.ru/755530/2018-06-14/putin-poprivetstvoval-bolelshchikov-na-otkrytii-chm-po-futbolu,2018-06-14 14:55:09,0
2018-06-14T09:56:06Z,"Режиссер Станислав Говорухин скончался в одном из подмосковных санаториев после долгой болезни, об этом стало известно в четверг, 14 июня. Ему было 82 года. Сегодня без его участия практически невозможно представить себе ни отечественный кинематограф, ни свободолюбивые перестроечные годы, глашатаем которых он во многом являлся. Портал iz.ru — о том, каким мы запомним Станислава Говорухина. Геолог и потомственный казак  Прямолинейный и даже резкий характер — не только в жизни, но и в творчестве, — за который Говорухина одновременно и восхваляли, и критиковали, он, возможно, унаследовал от отца. Вместе с казачьим свободолюбием. Он родился в 1936 году на Урале. Его отец, Сергей Георгиевич, был потомственным донским казаком. Правда, сам Станислав отца практически не знал — они с матерью разошлись еще до его рождения, а в 1938-м тот и вовсе отправлен в лагеря в рамках директивы «О расказачивании» и сгинул где-то в Сибири. Говорухина и его сестру Инессу мать, портниха, растила в одиночку. В 1958 году 22-летний Станислав Говорухин окончил Казанский государственный университет, получив не только востребованную, но и модную в начале 1960-х профессию — геолога. Впрочем, по ней он работать не стал. В 1959 году будущий режиссер пошел на Казанскую студию телевидения, одну из первых в стране. Проработав там несколько лет редактором и ассистентом, Говорухин уехал в Москву, где поступил во ВГИК. В конце 1960-х он с отличием закончил учебу и получил диплом режиссера. «Снимал безыдейщину»  Практически сразу после выпуска Говорухин уехал в Одессу работать на местной киностудии. И именно там в конце 1970-х годов молодой режиссер снял один из главных телевизионных фильмов не только советского, но и всего отечественного кинематографа. Осенью 1979 года на экраны вышла первая серия фильма «Место встречи изменить нельзя». Советский сериал по роману братьев Вайнеров стал предпоследней ролью Владимира Высоцкого и увековечил главных героев — Глеба Жеглова и Владимира Шарапова. Памятники им были установлены не только на Петровке, 38, в Москве, но и в Киеве и Мариуполе. Причем московский монумент из всех — самый молодой. Подбор так полюбившихся зрителям исполнителей главных ролей — заслуга как раз режиссерская. Это Станислав Говорухин «продавил» кандидатуру молодого Конкина. А с Высоцким Говорухин просто дружил — когда режиссеру потребовалось улететь на несколько дней со съемок, свое кресло на площадке он уступил именно Высоцкому. Режиссер Станислав Говорухин и актеры Владимир Высоцкий и Станислав Садальский Правда, дружба не помешала Говорухину запретить Высоцкому проводить на площадке самодеятельные концерты — он не разрешил ставить привезенные им собственные пластинки, потому что посчитал, что это будет «мешать работе». Работа и дисциплина на площадке для Говорухина стояли прежде всего. Тогда же на Одесской киностудии он снял «Вертикаль» (его первый фильм с Владимиром Высоцким), «В поисках капитана Гранта», «Приключения Тома Сойера и Гекльберри Финна». «Я снимал в те времена безыдейщину (на их взгляд): «Робинзона Крузо», «Тома Сойера», «В поисках капитана Гранта»... Сейчас — когда свобода слова, когда говори что хочешь, — я и сейчас снял бы эти фильмы точно так же», — позднее вспоминал об этом сам Говорухин в своей книге «Вертикаль. Место встречи изменить нельзя». С перевернутой душой  Премьера «Места встречи…» в 1979 году, как говорили правоохранители, обрушила показатели уличной преступности, зато взвинтила телевизионные рейтинги. Имя Станислава Говорухина стало ассоциироваться с успехом — и за это ему готовы были прощать даже стремление к «безыдейщине». В 1987 году он снял популярный детектив «Десять негритят». Это был один из последних его фильмов на Одесской киностудии. И тогда же Говорухин снялся в одном из главных фильмов для перестроечного поколения — сыграл антагониста Крымова в фильме Сергея Соловьева «Асса». Актеры Станислав Говорухин в роли Крымова и Татьяна Друбич в роли Алики в фильме режиссера Сергея Соловьева «Асса» киностудии «Мосфильм» С конца 1980-х Говорухин «переехал» на «Мосфильм», где сам стал одним из ключевых глашатаев эпохи перемен. В начале 1990-х он снял сразу два документальных фильма — «Так жить нельзя» и «Россия, которую мы потеряли». Вторая лента была посвящена дореволюционной истории страны — к тому моменту, для того поколения людей, практически неизвестной. «То, что покажем мы — это как бы впечатления человека, который начал узнавать историю своей страны в зрелом возрасте. И всё, что мы узнавали в процессе съемок, переворачивало душу», — говорил в фильме рассказчик. Конец прекрасной эпохи  С этого же момента Станислав Говорухин пришел в политику — он впервые вошел в состав депутатов Государственной думы в 1993 году и продолжал работать в ней до самой смерти, при этом несколько раз сменив партии и даже взгляды. Режиссер продолжал снимать собственные фильмы (чего стоит «Ворошиловский стрелок» — одна из главных кинолент начала 1990-х, посвященная отчаянной борьбе за справедливость всеми забытого ветерана Великой Отечественной), писать сценарии и книги и одновременно активно участвовал в общественно-политической жизни. В 2000-м Станислав Говорухин зарегистрировал свою кандидатуру на выборах президента РФ. Позднее, в 2005-м, вступил в партию «Единая Россия». С 2011 года он возглавлял думский комитет по культуре. Кроме того, Станислав Говорухин возглавлял штаб Владимира Путина на выборах 2012 года. Член комитета Госдумы по информационной политике, информационным технологиям и связи Станислав Говорухин и председатель комитета Госдумы по экономическому развитию РФ Валерий Драганов (слева направо) Сам актер позднее признавался, что с момента перестройки фактически «перестал активно работать в кино и включился в политику». Но одна из последних громких премьер с его участием состоялась уже в 2015 году — тогда на экраны вышел фильм режиссера «Конец прекрасной эпохи» по рассказам Сергея Довлатова. «Боролся до конца»  О том, что режиссера госпитализировали после резкого ухудшения здоровья, стало известно накануне, 13 июня. Некоторые издания даже успели сообщить о смерти режиссера, однако позднее его близкие опровергли эту информацию. Как рассказал порталу iz.ru источник, близкий к режиссеру, Станислав Говорухин находился под Москвой, когда неожиданно почувствовал себя плохо. После этого он сам приехал в подмосковный кардиологический центр, где врачи диагностировали у него предынсультное состояние. Режиссер пробыл в центре несколько дней, после чего по настоянию врачей уехал в подмосковный пансионат долечиваться. Там утром 14 июня режиссер скончался. Об этом журналистам официально заявил спикер Государственной думы Вячеслав Володин. «Он боролся до конца с болезнью, но она его победила», — цитирует его слова агентство «Интерфакс». Станислав Говорухин — народный артист Российской Федерации, кавалер ордена «За заслуги перед Отечеством» I степени и Ордена преподобного Сергия Радонежского II степени, а также множества других наград.",https://iz.ru/755339/evgeniia-priemskaia/pevetc-prekrasnoi-epokhi,2018-06-14 09:56:06,0
2018-06-14T06:54:58Z,"Ювелирные украшения, принадлежащие королеве Франции Марии-Антуанетте и ее супругу королю Людовику XVI, выставят на аукционе Sotheby's в Женеве 12 ноября. Уникальная коллекция XVIII века ранее не демонстрировалась публике. Так, алмазная подвеска оценивается в $2 млн, а ожерелье из жемчуга в $300 тыс., пишет South China Morning Post. На торгах будут также представлены драгоценности других семей королевского дома Бурбон-Парма вплоть до падения Австро-Венгерской империи. Королевскую чету казнили во время Великой французской революции в 1793 году. Мария-Антуанетта славилась расточительным образом жизни и считалась законодательницей мод того времени, но при этом была известна благотворительностью и сочувствовала бедным. В июне стало известно, что выручка аукционного дома Christie's по итогам торгов «Русское искусство» составила $9,2 млн.",https://iz.ru/755262/2018-06-14/ukrasheniia-marii-antuanetty-uidut-s-molotka,2018-06-14 06:54:58,0
2018-06-13T21:01:00Z,"В четверг, 14 июня, на экраны выходит «Эскобар» — очередная, на этот раз испанская и мелодраматическая, с Хавьером Бардемом и Пенелопой Крус — кинобиография одного из самых опасных преступников второй половины XX века. Почему фигура главы медельинского картеля не отпускает кинематографистов и почему экранные наркобароны становятся всё более привлекательными, для портала iz.ru разбирался журналист Алексей Королев. Парень из нашего города Нет ничего приятного в драгдилере. Попытки найти в нем человеческую струну, покопаться в мотивациях, рискнуть хотя бы частично морально оправдать — как правило, ни к чему не приводят (вернее, не приводили, но об этом позже). Более того. Традиция криминального фильма, начиная с «Крестного отца», велит противопоставлять наркоторговца старым добрым бандитам, которых он, как правило, выгодно оттеняет. Самого отвратительного из главных героев гангстерских саг сыграл Аль Пачино в «Лице со шрамом» (и почти повторил успех в «Пути Карлито») — буквально продавец смерти, сгусток отрицательного обаяния, дошлифованный до абсолютной мерзости.  Кадр из фильма «Эскобар» Наркомафия в отличие от мафии классической долго была на медийной периферии. Что вполне объяснимо — это действительно очень жестокий и неприятный мир, куда лезть не только опасно, но и противно. И именно Пабло Эскобар, заурядный на первый взгляд рэкетир из Медельина, все изменил.  Об Эскобаре как социальной фигуре написано много, поэтому ограничимся напоминанием о самом важном: выходец с городского дна, он как-то инстинктивно решил сделать своих земляков частью системы личной безопасности — буквально спрятаться за их спинами. Для чего щедро тратился — на школы, дороги, жилье, спортивные клубы, иногда — просто раздавая наличные нуждающимся. В результате Эскобар не просто оградил себя от полиции — в городе было невозможно найти людей, способных информировать о деятельности картеля, — но и стал общественно значимым персонажем, героем газетных хроник и в конце концов даже членом парламента.  Хавьер Бардем (в центре) в заглавной роли в фильме «Эскобар» Это было очень необычное поведение для наркобарона, и в этом поведении — секрет Эскобара. Он страстно желал публичности, даже славы — и эта публичность в конце концов его и погубила. Медельинским картелем занялись американцы, а в такого рода делах они, как правило, рано или поздно добиваются успеха, пусть и не всегда особенно разбираясь в средствах. Картель разгромили, его главаря убили, но вслед за смертью реального Эскобара родился Эскобар мифогенный. Слишком хорош, чтобы быть правдой Пабло Эскобар фигурирует так или иначе в полудюжине фильмов и сериалов — среди них есть даже самая настоящая теленовелла, колумбийская, на полтораста эпизодов, но главный фильм о нем — это «Наркос» (на русский обычно переводят как «Барыги», хотя тут игра слов: на местном сленге это действительно «барыги», а на американском — сотрудники DEA, Агентства по борьбе с наркотиками). «Наркос» — дорогой и размашистый сериал Netflix, руку к которому приложил известный бразильский режиссер и продюсер Жозе Падилья, автор дилогии «Элитный отряд» — очень хорошего бразильского кино о наркополицейских. По протекции Падильи на главную роль был приглашен его соотечественник Вагнер Моура, звезда «Элитного отряда». Выбор этот оказался безусловно удачен с точки зрения чисто ремесленной: Моура, даром что прославился ролью спецназовца, в жизни с виду интеллигентен и мягок, да еще и поет в романтической группе.  «Наркос» — сериал Netflix об Эскобаре В отличии от брутального орангутанга, сыгранного Бенисио дель Торо в «Потерянном рае» (2014) или узколобого маньяка в исполнении Клиффа Кертиса («Кокаин», 2001), Эскобар от Моуры имеет и мотивации и бэкграунд — благо формат сериала позволяет рассказывать историю не торопясь и со вкусом. Тут, однако, эстетика вступила в свой обычный конфликт с этикой. Признавая неброское, но очень тонкое актерское мастерство Моуры, целиком работавшего на полутонах, не пытавшегося навязать зрителю свое видение образа, публика и пресса — в Колумбии, разумеется — была возмущена избыточным очеловечиванием и даже романтизацией персонажа, на совести которого — сотни жертв, уничтоженных не только по его приказу, но нередко и собственноручно. Впрочем, обвинения эти выглядят чрезмерно. И уж во всяком случае не с «Наркос» начался процесс героизации Эскобара. Много и своеобразно потрудилась этой ниве журналистка Виргиния Вальехо, которая была в течении нескольких лет любовницей кокаинового короля. Вальехо — фигура весьма противоречивая и довольно таинственная (достаточно сказать, что впоследствии DEA вывезло ее в Соединенные Штаты) — и, разумеется, попадающая (под своим или измененным именем) во все фильмы про своего бывшего бойфренда. В новом фильме ее играет Пенелопа Крус — это, кстати, прямая экранизация известной книги Вальехо «Любя Пабло, ненавидя Эскобара». Век невинности Самый популярный сериал на темы производства и сбыта наркотиков последнего времени, впрочем, вовсе не «Наркос». История школьного учителя Уолтера Уайта, который перед лицом неминуемой смерти от рака в терминальной стадии начинает варить мет, чтобы семья после его кончины не пошла по миру, собрала кучу призов, еще в процессе показа обрела статус классики и задала новый стандарт подобным шоу. Самое забавное, что концептуально «Во все тяжкие» — продукт сугубо вторичный: за три года до его выхода на Showtime начали показывать «Косяки» — отличный сериал о калифорнийской домохозяйке, которая после смерти мужа начала торговать марихуаной. (А любители могут вспомнить ещё и британский «Идеал», в котором мир драгдилеров — правда, довольно мелких — изображался как бесконечная череда гэгов разной степени веселья.) Кадр из фильма «Во все тяжкие» То есть это отчетливая тенденция. На место безжалостных ублюдков с пистолетом в руке и напудренными ноздрями приходят «сложные и противоречивые» фигуры, у которых всегда есть в запасе парочка убедительных причин, чтобы бросить нормальную жизнь и стать торговцами смертью. Разумеется, проще всего усмотреть в этом некую общественную проблему (а заодно запретить в прокате) — мол, насмотрятся дети «Во все тяжкие» и начнут заниматься уголовно наказуемой химией. Реальная опасность такого сценария неотличима от нуля, но важно другое. Мода на мир, где нет черного и белого, где плохие парни (и хорошие, разумеется) — это архаизм, а в действительности «всё гораздо сложнее». Эта мода началась не вчера, и, конечно, она не ограничивается кинозалом или книжной страницей. Моральный плюрализм давно уже тотально доминирует во всех социальных институтах, от семьи и образования до религии и государства. Пресловутые «гибридные войны», которые отличаются от обыкновенных в том числе и тем, что на самом деле нет никаких союзников и врагов — есть сиюминутные проблемы и их решения, — это тоже продукт морального плюрализма. Когда 30 лет назад Пабло Эскобар до завтрака финансировал строительство богадельни, а перекусив, убивал парочку конкурентов, он в том числе строил и этот самый новый мир, от которого, конечно, очень хочется держаться подальше.",https://iz.ru/753864/aleksei-korolev/mir-bez-dobrykh-liudei,2018-06-13 21:01:00,1
2018-06-14T17:46:08Z,"Металлическое ограждение вокруг Эйфелевой башни в Париже заменят на стены из ударопрочного стекла. Об этом пишет агентство Associated Press. Как уточнили в компании оператора достопримечательности, стеклянные панели не будут загораживать вид на символ французской столицы. Их толщина составит 6 см, а высота — 3 м. Стекла установят на северной и южной сторонах башни, для этого в общей сложности потребуется 450 таких панелей. Остальные части ограждения будут представлять собой решетки и специальные тумбы для защиты от автомобилей. Кроме того, вокруг объекта будут дежурить полицейские и солдаты. Как отметил работающий над проектом архитектор Хосе Луис Фуэнтес, по сравнению с величиной сооружения 3-метровые стены будут абсолютно невидимыми. «Будет казаться, что площадь у Эйфелевой башни открыта», — сообщил специалист. Так, посетители смогут любоваться видом от Марсова поля до другого берега реки Сены. Ранее в минкульте Франции сообщили, что эксперты изучают возможность вернуть Эйфелевой башне ее первоначальный цвет. За 129-летнюю историю сооружения его перекрашивали 19 раз.",https://iz.ru/755605/2018-06-14/zheleznoe-ograzhdenie-vokrug-eifelevoi-bashni-zameniat-stekliannym,2018-06-14 17:46:08,0
2018-06-14T17:45:50Z,"Победитель пятого сезона шоу «Голос. Дети» 12-летний Рутгер Гарехт выступит на празднике выпускников «Алые паруса», который пройдет 23 июня в Санкт-Петербурге. По словам Гарехта, он уже выбрал песню для выступления, однако ее название пока держится в секрете. Артист отметил, что композиция будет «относительно легкой и светлой».   «Буду переживать, чтобы ничего не случилось. А так я буду петь, чтобы люди наслаждались», — рассказал он «Пятому каналу».  Впервые праздник «Алые паруса» был проведен 50 лет назад, 27 июня 1968 года, но традиция прервалась спустя 11 лет. После длительного перерыва — в 2005 году праздник получил второе рождение по инициативе банка «Россия». В начале июня стало известно, что конкурс на организацию мероприятия в 2018 году выиграл «Пятый канал».",https://iz.ru/755606/2018-06-14/rutger-garekht-vybral-pesniu-dlia-vystupleniia-na-alykh-parusakh-2018,2018-06-14 17:45:50,0
2018-06-14T17:40:10Z,"Футболист сборной России Денис Черышев признан лучшим игроком матча открытия чемпионата мира 2018 года. Об этом в четверг, 14 июня, сообщается на сайте ФИФА. «Мы доказали, что хотим быть достойными хозяевами. Ребята реализовали то, о чем мы говорили!» — цитируют на сайте первые слова тренера российской сборной Станислава Черчесова. В стартовом матче турнира на стадионе «Лужники» в Москве российские футболисты победили команду Саудовской Аравии со счетом 5:0. Черышев забил два гола, отличившись на 43-й минуте и в компенсированное время второго тайма. Голосование по выбору лучшего игрока открывается после начала второго тайма и завершается в конце встречи. Отдать свой голос может любой желающий на сайте и в социальных сетях ФИФА. Чемпионат мира по футболу будет проходить до 15 июля в 11 городах России — Москве, Санкт-Петербурге, Казани, Калининграде, Волгограде, Нижнем Новгороде, Самаре, Саранске, Ростове-на-Дону, Екатеринбурге и Сочи.",https://iz.ru/755604/2018-06-14/nazvan-luchshii-futbolist-po-itogam-pervogo-matcha-chempionata-mira,2018-06-14 17:40:10,0
2018-06-14T17:38:24Z,"Лидер Сербской радикальной партии Воислав Шешель предсказал победу сборной России в матче-открытии чемпионата мира по футболу против Саудовской Аравии со счетом 5:0. Сербский политик сделал прогноз в ночь на 14 июня, написав об этом в своем микроблоге Twitter. Сутра 🇷🇺-🇸🇦 5:0 Сборная России одержала уверенную победу со счетом 5:0. Дублем в матче отметился Денис Черышев, по голу забили Александр Головин, Юрий Газинский и Артем Дзюба. После матча Шешель напомнил подписчикам о своем прогнозе и посоветовал никогда не сомневаться в нем. Воислав Шешель обвинялся в преступлениях против человечности, против несербского населения Хорватии, Боснии и Герцеговины и сербского края Воеводина, а также в нарушении законов и обычаев войны, совершенных в ходе военных конфликтов с 1991 по 1993 год на территории бывшей Югославии. Сербский политик добровольно сдался Международному трибуналу по бывшей Югославии (МТБЮ) 24 февраля 2003 года и провел в следственном изоляторе трибунала в общей сложности почти 12 лет. В апреле 2018 году его приговорили к 10 годам лишения свободы, засчитав срок, проведенный в заключении с 14 февраля 2003 года.",https://iz.ru/755603/2018-06-14/voislav-sheshel-predskazal-pobedu-rossii-v-pervom-matche-chm-so-schetom-50,2018-06-14 17:38:24,0
2018-06-14T17:32:06Z,"Президент РФ Владимир Путин, пораженный игрой сборной РФ, по завершении игры пожал руку наследному принцу Саудовской Аравии Мухаммеду бен Салману, а затем обнял его.   Команды России и Саудовской Аравии сыграли матч-открытие на стадионе «Лужники». Россияне всухую разгромили команду Саудовской Аравии со счетом 5:0.  Глава государства, следивший за матчем, восхищенно разводил руками после каждого гола. Путин выглядел очень довольным, чего нельзя было сказать о наследном принце. Когда игра закончилась, российский лидер и саудовский монарх, обменявшись поздравлениями, вместе покинули трибуну, отмечает «Интерфакс». Стоит отметить, что перед матчем Путин пошутил, что не станет желать успехов команде противника. ",https://iz.ru/755602/2018-06-14/putin-obnial-saudovskogo-printca-posle-razgromnoi-pobedy-sbornoi-rf,2018-06-14 17:32:06,0
2018-06-14T17:17:10Z,"Британский певец Робби Уильямс во время выступления на церемонии открытия чемпионата мира по футболу в «Лужниках» показал средний палец на камеру.  Как сообщает РЕН ТВ, ранее исполнителя критиковали британские СМИ за его решение выступить на открытии ЧМ-2018 в России. 13 июня стало известно, что Уильямса попросили не исполнять песню Party like a Russian («Веселись, как русский»). Мундиаль будет проходить в 11 российских городах до 15 июля. В первом матче ЧМ российская сборная разгромила команду Саудовской Аравии со счетом 5:0. В последний раз сборная России побеждала на матчах чемпионатов мира 16 лет назад. В 2002 году команда переиграла сборную Туниса со счетом 2:0.",https://iz.ru/755591/2018-06-14/robbi-uiliams-pokazal-srednii-paletc-na-tceremonii-otkrytiia-chm-2018,2018-06-14 17:17:10,0
2018-06-14T17:10:25Z,"Роспотребнадзор подготовил специальные рекомендации, чтобы помочь покупателям выбрать хорошую клубнику, сообщает пресс-служба ведомства. Так, в первую очередь следует смотреть на внешний вид ягод. Они должны быть сухие и гладкие, без вмятин, насыщенного цвета. На стоит брать влажные и мягкие ягоды без аромата, а также клубнику с зеленоватыми пятнами. Следующий параметр — листики. У хорошего продукта они зеленые, без признаков увядания. Если между листиками и ягодой есть расстояние, то клубника будет сладкой, в противном случае она скорее всего будет кислить.   Также Роспотребнадзор обращает внимание, что клубника — ягода быстропортящаяся. Ее нужно покупать ровно столько, сколько вы готовы съесть за следующие несколько дней. Клубника — кладезь ценных витаминов и микроэлементов. В ней содержатся витамин С, фолиевая кислота, йод, клетчатка, сахароза и фруктоза, отмечает «РИА Новости». Особенно продукт рекомендуется людям с сахарным диабетом, но в ограниченном количестве. Также клубника может негативно влиять на эмаль зубов, усугубляя кариес и не подходит для людей с язвой и гастритом. Ранее в мае Россельхознадзор обнаружил яд в клубнике из Китая. В продукте были остатки запрещенного в РФ пестицида и антибактериальные препараты стрептомициновой группы.",https://iz.ru/755597/2018-06-14/rospotrebnadzor-dal-sovety-po-vyboru-klubniki,2018-06-14 17:10:25,0
2018-06-14T16:51:00Z,"Три человека погибли и четверо пострадали в результате ДТП в Левашинском районе Дагестана. Как сообщили в региональном управлении минздрава, среди пострадавших — малолетний ребенок. «Три женщины скончались в результате столкновения двух машин в Левашинском районе. Еще четверо, в том числе малолетний ребенок, госпитализированы в Левашинскую ЦРБ», — приводит ТАСС комментарий представителя пресс-службы ведомства Залины Муртазалиевой. Она отметила, что состояние пострадавших сейчас уточняется. Как информирует пресс-служба республиканского главка МЧС, авария произошла в 9 км от населенного пункта Леваши. На автодороге Леваши–Акуша столкнулись два легковых автомобиля Lada Priora. Возгорания на месте происшествия не возникло. Накануне, 13 июня, на трассе Манас–Карабудахкент в Дагестане пассажирская маршрутка столкнулась с грузовиком. В результате погибли два человека и 17 пострадали.",https://iz.ru/755594/2018-06-14/troe-pogibli-v-rezultate-stolknoveniia-legkovushek-v-dagestane,2018-06-14 16:51:00,0
